,epoch,vals
0,0,32
1,0,32
2,0,128
3,0,2
4,0,129
5,0,16404
6,0,55520
7,0,16441
8,1,16416
9,1,16416
10,1,16416
11,1,16416
12,1,32
13,1,32
14,1,32
15,1,32
16,2,16416
17,2,16416
18,2,16416
19,2,16416
20,2,16416
21,2,16416
22,2,16416
23,2,16416
24,3,16416
25,3,16416
26,3,16416
27,3,16416
28,3,16416
29,3,16416
30,3,16416
31,3,16416
32,4,16416
33,4,16416
34,4,16416
35,4,16416
36,4,16416
37,4,16416
38,4,16416
39,4,16416
40,5,16480
41,5,16416
42,5,16416
43,5,16416
44,5,16416
45,5,16416
46,5,16416
47,5,16416
48,6,16480
49,6,16480
50,6,16480
51,6,16416
52,6,16416
53,6,16416
54,6,16416
55,6,16416
56,7,16480
57,7,16480
58,7,16480
59,7,16480
60,7,16480
61,7,16480
62,7,16480
63,7,16480
64,8,16480
65,8,16480
66,8,16480
67,8,16480
68,8,16480
69,8,16480
70,8,16480
71,8,16480
72,9,16480
73,9,16480
74,9,16480
75,9,16480
76,9,16480
77,9,16480
78,9,16480
79,9,16480
80,10,16480
81,10,16480
82,10,16480
83,10,16480
84,10,16480
85,10,16480
86,10,16480
87,10,16480
88,11,16480
89,11,16480
90,11,16480
91,11,16480
92,11,16480
93,11,16480
94,11,16480
95,11,16480
96,12,16480
97,12,16480
98,12,16480
99,12,16480
100,12,16480
101,12,16480
102,12,16480
103,12,16480
104,13,16480
105,13,16480
106,13,16480
107,13,16480
108,13,16480
109,13,16480
110,13,16480
111,13,16480
112,14,16480
113,14,16480
114,14,16480
115,14,16480
116,14,16480
117,14,16480
118,14,16480
119,14,16480
120,15,16480
121,15,16480
122,15,16480
123,15,16480
124,15,16480
125,15,16480
126,15,16480
127,15,16480
128,16,16480
129,16,16480
130,16,16480
131,16,16480
132,16,16480
133,16,16480
134,16,16480
135,16,16480
136,17,16480
137,17,16480
138,17,16480
139,17,16480
140,17,16480
141,17,16480
142,17,16480
143,17,16480
144,18,16480
145,18,16480
146,18,16480
147,18,16480
148,18,16480
149,18,16480
150,18,16480
151,18,16480
152,19,16480
153,19,16480
154,19,16480
155,19,16480
156,19,16480
157,19,16480
158,19,16480
159,19,16480
160,20,16480
161,20,16480
162,20,16480
163,20,16480
164,20,16480
165,20,16480
166,20,16480
167,20,16480
168,21,16480
169,21,16480
170,21,16480
171,21,16480
172,21,16480
173,21,16480
174,21,16480
175,21,16480
176,22,16480
177,22,16480
178,22,16480
179,22,16480
180,22,16480
181,22,16480
182,22,16480
183,22,16480
184,23,16480
185,23,16480
186,23,16480
187,23,16480
188,23,16480
189,23,16480
190,23,16480
191,23,16480
192,24,16480
193,24,16480
194,24,16480
195,24,16480
196,24,16480
197,24,16480
198,24,16480
199,24,16480
200,25,16480
201,25,16480
202,25,16480
203,25,16480
204,25,16480
205,25,16480
206,25,16480
207,25,16480
208,26,16480
209,26,16480
210,26,16480
211,26,16480
212,26,16480
213,26,16480
214,26,16480
215,26,16480
216,27,16480
217,27,16480
218,27,16480
219,27,16480
220,27,16480
221,27,16480
222,27,16480
223,27,16480
224,28,16480
225,28,16480
226,28,16480
227,28,16480
228,28,16480
229,28,16480
230,28,16480
231,28,16480
232,29,16480
233,29,16480
234,29,16480
235,29,16480
236,29,16480
237,29,16480
238,29,16480
239,29,16480
240,30,16480
241,30,16480
242,30,16480
243,30,16480
244,30,16480
245,30,16480
246,30,16480
247,30,16480
