,fitness,num_inds
0,0.664190109207199,10
1,0.7977870756599102,10
2,0.8999297149880511,10
3,0.9503702661451685,3
4,0.9822205130933792,5
5,1.0,1
6,1.0,1
7,1.0,1
8,1.0,1
9,1.0,1
10,1.0,1
