,epoch,vals
0,0,150370
1,0,67140
2,0,14876
3,0,214177
4,1,19298
5,1,2914
6,1,2914
7,1,83105
8,2,18592
9,2,16545
10,2,17569
11,2,1185
12,3,17440
13,3,17057
14,3,17633
15,3,16545
16,4,17632
17,4,18144
18,4,17568
19,4,17568
20,5,17632
21,5,17632
22,5,18144
23,5,18144
24,6,17120
25,6,17632
26,6,17632
27,6,17632
28,7,16608
29,7,17120
30,7,17120
31,7,17120
32,8,16608
33,8,17120
34,8,17120
35,8,17120
36,9,16608
37,9,16608
38,9,16608
39,9,16608
40,10,16608
41,10,16608
42,10,16608
43,10,16608
44,11,16608
45,11,16608
46,11,16608
47,11,16608
48,12,16480
49,12,16480
50,12,16608
51,12,16608
52,13,16480
53,13,16480
54,13,16480
55,13,16480
56,14,16480
57,14,16480
58,14,16480
59,14,16480
60,15,16480
61,15,16480
62,15,16480
63,15,16480
64,16,16480
65,16,16480
66,16,16480
67,16,16480
68,17,16480
69,17,16480
70,17,16480
71,17,16480
72,18,16480
73,18,16480
74,18,16480
75,18,16480
76,19,16480
77,19,16480
78,19,16480
79,19,16480
80,20,16480
81,20,16480
82,20,16480
83,20,16480
84,21,16480
85,21,16480
86,21,16480
87,21,16480
88,22,16480
89,22,16480
90,22,16480
91,22,16480
92,23,16480
93,23,16480
94,23,16480
95,23,16480
96,24,16480
97,24,16480
98,24,16480
99,24,16480
100,25,16480
101,25,16480
102,25,16480
103,25,16480
104,26,16480
105,26,16480
106,26,16480
107,26,16480
108,27,16480
109,27,16480
110,27,16480
111,27,16480
112,28,16480
113,28,16480
114,28,16480
115,28,16480
116,29,16480
117,29,16480
118,29,16480
119,29,16480
120,30,16480
121,30,16480
122,30,16480
123,30,16480
