"2","228861","262143","158183","0","139520","272","245757","3220","33536","257535","142359","48189","121370","29419","178736","78400","233119","27765","2341","26696","129","261625","130838","98582","131071","1024","141272","8388","131150","19701","0","28223","262139","176177","200","192300","0","262013","149259","153623","131071","262143","98270","2062","194139","202892","57836","16391","212735","99072","96085","262139","0","167368","134722","258047","48","217463","2051","262143","51180","155067","1026","49164","215571","29960","25712","196268","262129","194558","0","256935","100758","262143","228828","99376","227295","2048","56510","133651","92125","0","262039","16512","215440","137288","87478","261871","0","262094","229031","92022","159695","32768","262143","64","98336","245599","194345"
"3","30","30","30","1","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","1","30","30","30","30","1","30","30","30","3","30","1","30","30","30","30","30","30","4","30","30","30","30","30","30","30","30","1","30","30","30","30","30","30","1","30","30","2","4","30","30","30","30","30","30","1","30","30","30","30","30","30","3","30","30","30","30","30","30","30","30","30","30","1","30","30","30","30","30","30","30","30","30","30"
"340","2500","2500","2500","180","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","180","2500","2500","2500","2500","180","2500","2500","2500","340","2500","180","2500","2500","2500","2500","2500","2500","420","2500","2500","2500","2500","2500","2500","2500","2500","180","2500","2500","2500","2500","2500","2500","180","2500","2500","260","420","2500","2500","2500","2500","2500","2500","180","2500","2500","2500","2500","2500","2500","340","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","180","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500"
