"133120","180280","180186","14745","260093","251275","192503","0","67631","86798","0","262142","262143","16533","158090","259807","0","233039","61393","55912","87756","201624","51208","154784","14310","117120","25152","135430","17532","229383","0","2048","224763","8232","40814","216664","249152","261631","73728","228781","41217","0","147600","251887","195551","212926","37137","0","256","35847","219094","198902","32769","10245","219517","42452","260334","62503","869","6939","256","4096","4096","8192","4608","26679","16","10230","106917","193975","232862","192503","105219","163844","106063","262143","97791","249183","262143","261119","107887","37506","196023","135428","262139","161399","77900","186659","2","82177","258031","262143","131074","121197","97271","36866","262109","262103","2112","26752"
"30","30","30","30","30","30","30","30","30","30","1","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","10","30","27","30","4","4","30","30","30","30","30","30","3","30","30","30","30","30","30","30","30","30","30","30","30","30","30","18","30","30","30","30","30","30","30","7","30","30","5","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","16","30","30","30","30","30","30","3","30","30","30","30","30","30","30","30","30","30","30"
"250","250","250","250","250","250","250","250","250","250","18","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","90","250","226","250","42","42","250","250","250","250","250","250","34","250","250","250","250","250","250","250","250","250","250","250","250","250","250","154","250","250","250","250","250","250","250","66","250","250","50","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","138","250","250","250","250","250","250","34","250","250","250","250","250","250","250","250","250","250","250"
