,rstring,convtime,visited,bestfit,bestrule
81,238591,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b322e5d00>
82,196574,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7820>
83,257534,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c73d0>
84,245759,30,2500,0.9467455621301775,<lifelike.Rulestring.Rulestring object at 0x7f5b323470a0>
85,261847,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b323093d0>
86,245759,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b324293d0>
87,262015,30,2500,0.9733727810650887,<lifelike.Rulestring.Rulestring object at 0x7f5b3232ebb0>
88,261887,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323cd4c0>
89,262140,30,2500,0.9443786982248521,<lifelike.Rulestring.Rulestring object at 0x7f5b323478e0>
90,249343,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323a9520>
91,131071,30,2500,0.9923922231614539,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7d60>
92,241655,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8280>
93,229375,0,100,"[0.21696252 0.10414201 0.17869822 0.         0.21420118 0.57869822
 0.25739645 0.53964497 0.26982249 0.78343195 0.53609467 0.55029586
 0.67928994 0.36804734 0.30059172 0.83262891 0.45443787 0.89585799
 0.82130178 0.78205128 0.10414201 0.13964497 0.29230769 0.33372781
 0.10414201 0.10414201 0.89585799 0.29112426 0.47692308 0.5408284
 0.19625247 0.21538462 0.2        0.63017751 0.79171598 0.26982249
 0.53609467 0.4122288  0.89112426 0.8852071  0.58974359 0.8035503
 0.19921105 0.02011834 0.17278107 0.31755424 0.7964497  0.82840237
 0.56331361 0.66863905 0.27317554 0.48284024 0.30346577 0.10414201
 0.25542406 0.36449704 0.18224852 0.24142012 0.38954635 0.69822485
 0.39171598 0.40946746 0.48323471 0.10887574 0.91715976 0.86035503
 0.40473373 0.4112426  1.         0.84852071 0.17278107 0.24260355
 0.29230769 0.10414201 0.29467456 0.17159763 0.73727811 0.08678501
 0.5964497  0.36804734 0.22366864 0.60946746 0.54733728 0.19171598
 0.19289941 0.2816568  0.36094675 0.72485207 0.37869822 0.82130178
 0.7408284  0.31242604 0.66863905 0.32307692 0.28047337 0.50650888
 0.53491124 0.10414201 0.89585799 0.67061144]",<lifelike.Rulestring.Rulestring object at 0x7f5b322e5040>
94,258043,30,2500,0.9467455621301775,<lifelike.Rulestring.Rulestring object at 0x7f5b322e5820>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fe80>
96,228315,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b3244de20>
97,196347,30,2500,0.9577345731191885,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8bb0>
98,262143,0,100,"[0.32899408 0.9112426  0.45680473 0.68639053 0.21065089 0.82485207
 0.27928994 0.2887574  0.18737673 0.86193294 0.63668639 1.
 0.17850099 0.64497041 0.64970414 0.44378698 0.66982249 0.54674556
 0.         0.66508876 0.46153846 0.14102564 0.2        0.36291913
 0.53017751 0.26627219 0.59289941 0.3704142  0.37159763 0.21538462
 0.45798817 0.76686391 0.53727811 0.70414201 0.78796844 0.27100592
 0.41183432 0.54240631 0.22011834 0.8852071  0.63668639 0.48402367
 0.48047337 0.3183432  0.79526627 0.20315582 0.25325444 0.72307692
 0.         0.64970414 0.13609467 0.30769231 0.50177515 0.78816568
 0.89585799 0.31952663 0.35502959 0.18816568 0.01065089 0.28047337
 0.66982249 0.         0.38067061 0.48126233 0.35384615 0.46627219
 0.45680473 0.95621302 0.26982249 1.         0.86035503 0.98934911
 0.92899408 1.         0.01183432 0.8317836  0.95621302 0.61065089
 0.6        0.         0.47455621 0.42366864 0.53609467 0.92426036
 0.67948718 0.7430262  0.22485207 0.0556213  0.5183432  0.82130178
 0.03313609 0.35857988 0.77514793 0.93136095 0.17869822 0.7504931
 0.55128205 0.64023669 0.70059172 1.        ]",<lifelike.Rulestring.Rulestring object at 0x7f5b323cd490>
99,262127,30,2500,0.965483234714004,<lifelike.Rulestring.Rulestring object at 0x7f5b323df4c0>
