,rstring,convtime,visited,bestfit,bestrule
10,1616,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f9760>
11,388,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323c38e0>
12,144640,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7c70>
13,64,0,100,"[0.47810651 0.96686391 0.80591716 0.13372781 0.94674556 0.52426036
 0.59763314 0.12899408 0.39763314 0.8295858  0.29704142 0.1964497
 0.96686391 0.96686391 0.09704142 0.46153846 0.41538462 0.60946746
 0.95621302 0.81065089 0.06863905 0.45088757 0.96686391 0.67337278
 0.2295858  0.03313609 0.32071006 0.81893491 0.24733728 0.08757396
 0.40710059 0.25680473 0.8816568  0.96686391 0.22248521 0.03313609
 0.83076923 0.17988166 0.26627219 0.28994083 0.94674556 0.06863905
 0.31005917 0.22011834 0.19289941 0.3147929  0.14792899 0.20710059
 0.96686391 0.32544379 0.46863905 0.03313609 0.34201183 0.03313609
 0.89822485 0.79526627 0.70650888 0.63076923 0.10295858 0.61045365
 0.22485207 0.46745562 0.37751479 0.46272189 0.90769231 0.34201183
 0.74319527 0.75621302 0.61183432 0.89704142 0.77514793 0.61065089
 0.22130178 0.38224852 0.33846154 1.         0.89467456 0.95621302
 0.19408284 0.36982249 0.51715976 0.15384615 0.14398422 0.79053254
 0.96686391 0.09230769 0.96686391 0.78106509 1.         0.30769231
 0.23076923 0.06863905 0.62485207 0.72544379 0.77988166 0.59289941
 0.10769231 0.61656805 0.65207101 0.62011834]",<lifelike.Rulestring.Rulestring object at 0x7f5b32393ca0>
14,8482,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3238df70>
15,4,0,100,"[0.66390533 0.0852071  0.27317554 1.         0.73846154 0.8035503
 0.58106509 0.73846154 0.82485207 0.66272189 0.21893491 0.7147929
 0.54674556 0.1408284  0.24142012 0.2260355  0.3964497  0.52189349
 0.68994083 0.7964497  0.1408284  0.77869822 0.80828402 0.76923077
 0.57514793 0.0556213  0.92899408 0.7147929  0.82721893 0.13727811
 0.24142012 0.35857988 0.33017751 0.52307692 0.62130178 0.38343195
 0.05207101 0.20710059 0.75384615 0.8591716  0.1183432  0.37278107
 0.57751479 0.17751479 0.3964497  0.59289941 0.82642998 0.40710059
 0.7183432  0.61775148 0.81065089 0.90414201 0.12781065 0.89940828
 0.25798817 0.35147929 0.50177515 0.41065089 0.33017751 0.31242604
 0.70769231 0.68757396 0.81183432 0.17514793 0.7183432  0.59881657
 0.41301775 0.24733728 0.71597633 0.90414201 0.89467456 0.18934911
 0.29704142 0.11715976 0.04378698 0.26982249 0.23550296 0.0852071
 0.53846154 0.6591716  0.46153846 0.74792899 0.92544379 1.
 0.49704142 0.80236686 0.41183432 0.0852071  0.48047337 0.73727811
 0.75147929 0.9122288  0.0852071  0.9147929  0.11637081 0.77869822
 0.19171598 0.47337278 0.21301775 0.16686391]",<lifelike.Rulestring.Rulestring object at 0x7f5b323ab910>
16,1234,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323b82b0>
17,135690,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b32333100>
18,3086,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324194f0>
19,26720,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32319df0>
20,32992,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32319c40>
21,18460,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324b12e0>
22,16388,3,340,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f9d90>
23,82451,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32299760>
24,2598,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32337bb0>
25,8625,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323f67c0>
26,2062,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239a5e0>
27,64,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bbac0>
28,17124,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f6e50>
29,22945,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32442250>
30,55555,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32415cd0>
31,51266,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f90d0>
32,84705,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7f70>
33,17696,30,2500,0.9901380670611439,<lifelike.Rulestring.Rulestring object at 0x7f5b3242ca60>
34,36934,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32437100>
35,53965,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fd30>
36,149608,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323ee850>
37,148352,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324acd90>
38,183816,30,2500,0.9577345731191885,<lifelike.Rulestring.Rulestring object at 0x7f5b32341910>
39,77200,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32403e80>
40,128466,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323c45b0>
41,80103,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb130>
42,137177,30,2500,0.9329388560157791,<lifelike.Rulestring.Rulestring object at 0x7f5b323b9190>
43,96344,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322f92b0>
44,13189,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32397040>
45,208450,30,2500,0.9477317554240631,<lifelike.Rulestring.Rulestring object at 0x7f5b32353100>
46,72404,7,660,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323375e0>
47,158825,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32323520>
48,33866,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231ccd0>
49,105626,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32299cd0>
50,243002,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b322e58b0>
51,97862,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322992b0>
52,66949,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b3233aeb0>
53,43107,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323d54c0>
54,219783,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b323472b0>
55,207806,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7f10>
56,103355,30,2500,0.9923922231614539,<lifelike.Rulestring.Rulestring object at 0x7f5b32419df0>
57,182063,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e57c0>
58,64755,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c0a0>
59,261633,30,2500,0.9543533389687235,<lifelike.Rulestring.Rulestring object at 0x7f5b3234b3a0>
60,251260,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b324a47c0>
61,64955,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323a9970>
62,173557,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32419610>
63,138367,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32382820>
64,113935,30,2500,0.9923922231614539,<lifelike.Rulestring.Rulestring object at 0x7f5b3244d3a0>
65,231228,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c34f0>
66,153575,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323479a0>
67,196094,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7ee0>
68,237460,30,2500,0.9398422090729783,<lifelike.Rulestring.Rulestring object at 0x7f5b323cdac0>
69,175055,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b324245b0>
70,29033,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32380250>
71,143871,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32443370>
72,48830,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bcbe0>
73,38653,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ed60>
74,51987,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323410d0>
75,131029,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8af0>
76,235511,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8d90>
77,188399,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8ac0>
78,261618,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b324a4ac0>
79,122845,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32309a90>
80,208379,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323d58e0>
81,238591,30,2500,0.9378698224852071,<lifelike.Rulestring.Rulestring object at 0x7f5b323e5f70>
82,196574,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b32309670>
83,257534,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32347e80>
84,245759,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323472e0>
85,261847,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b324adeb0>
86,245759,30,2500,0.9798816568047337,<lifelike.Rulestring.Rulestring object at 0x7f5b323f98b0>
87,262015,30,2500,0.9733727810650887,<lifelike.Rulestring.Rulestring object at 0x7f5b32329610>
88,261887,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3234e6d0>
89,262140,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323474c0>
90,249343,30,2500,0.9479289940828403,<lifelike.Rulestring.Rulestring object at 0x7f5b32347280>
91,131071,0,100,"[0.1739645  0.12544379 0.93017751 0.89704142 0.33372781 0.56923077
 0.3443787  0.10177515 0.64497041 0.66153846 0.79289941 0.33846154
 0.15147929 0.9408284  0.12781065 0.44023669 0.67455621 0.29349112
 0.1408284  0.87810651 0.0591716  0.59408284 0.9408284  0.82366864
 0.85325444 0.22130178 0.90059172 0.79408284 0.34792899 0.6887574
 0.29585799 0.78343195 0.59171598 0.0591716  0.66508876 0.17988166
 0.50532544 0.64201183 0.7739645  0.10295858 0.73491124 0.9408284
 0.3739645  0.24852071 0.15976331 0.45857988 0.50887574 0.46508876
 0.77514793 0.48284024 0.8260355  0.59526627 0.8887574  0.17948718
 0.13964497 0.12899408 0.30295858 0.34319527 0.15502959 0.0591716
 0.48126233 0.09230769 0.58698225 0.69230769 0.88757396 0.26153846
 0.66272189 0.68284024 1.         0.26508876 0.50414201 0.47337278
 0.89467456 0.24497041 0.27337278 0.34556213 0.10532544 0.35739645
 0.93609467 0.67554241 0.16765286 0.3234714  0.9408284  0.79289941
 0.5581854  0.81893491 0.36686391 0.0591716  0.90887574 0.44260355
 0.56568047 0.40473373 0.52781065 0.55502959 0.64260355 0.46153846
 0.66863905 0.10295858 0.83668639 0.62248521]",<lifelike.Rulestring.Rulestring object at 0x7f5b32419b80>
92,241655,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b3232ef40>
93,229375,30,2500,0.9644970414201184,<lifelike.Rulestring.Rulestring object at 0x7f5b323c4460>
94,258043,30,2500,0.9538461538461538,<lifelike.Rulestring.Rulestring object at 0x7f5b32424820>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233f610>
96,228315,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32429ac0>
97,196347,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b323ee1f0>
98,262143,0,100,"[0.0852071  0.68639053 0.42721893 0.25838264 0.46745562 0.38106509
 0.04378698 1.         0.75029586 0.30532544 0.6591716  0.12544379
 0.18934911 0.47218935 0.43550296 0.         0.58698225 1.
 0.57514793 0.70887574 0.59408284 0.12544379 0.86272189 0.50295858
 0.29467456 0.46863905 0.35266272 0.4556213  0.93727811 0.7112426
 1.         0.90769231 0.41183432 0.57159763 0.86863905 0.77159763
 0.59289941 0.34201183 0.04378698 0.         0.09230769 0.38757396
 0.51360947 0.76449704 0.72426036 0.40236686 0.47337278 0.12426036
 0.2642998  0.91952663 1.         0.98934911 0.22248521 0.80710059
 0.         0.84852071 0.50414201 0.50177515 0.72071006 0.64378698
 0.         0.21420118 0.         0.13372781 1.         0.88639053
 0.28994083 0.18224852 0.03195266 0.56804734 0.93017751 0.57988166
 1.         0.         0.13609467 0.31005917 0.4816568  0.90059172
 0.0816568  0.58579882 0.78224852 0.78461538 0.29585799 1.
 0.36804734 0.98934911 0.40946746 0.         0.57159763 0.82366864
 0.         0.30414201 0.9183432  0.30059172 0.34911243 0.6260355
 0.0852071  0.         0.         1.        ]",<lifelike.Rulestring.Rulestring object at 0x7f5b323e5520>
99,262127,30,2500,0.9538461538461539,<lifelike.Rulestring.Rulestring object at 0x7f5b3243ea90>
