,rstring,convtime,visited,bestfit,bestrule
13,64,2,260,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323dc940>
14,8482,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b32335640>
15,4,0,100,"[0.42840237 0.54556213 0.23195266 0.62840237 0.62248521 0.2852071
 0.67624683 0.1443787  0.57988166 0.33017751 0.73491124 0.27218935
 0.69230769 0.61420118 0.61065089 0.0852071  0.56114398 0.21301775
 0.49873204 0.71301775 0.24733728 0.66370809 0.26508876 0.35857988
 0.46153846 0.2        0.37988166 0.41617357 0.78343195 0.22130178
 0.16923077 0.85680473 0.67218935 0.9147929  0.96686391 0.9147929
 0.11715976 0.86272189 0.31459566 0.65325444 0.33609467 0.81360947
 0.86035503 0.35147929 0.84260355 0.56923077 0.0852071  0.28994083
 0.9183432  0.23786982 0.87337278 0.51715976 0.73865878 0.29230769
 0.9147929  0.81183432 0.27455621 0.0852071  0.21065089 0.28994083
 0.53944773 0.4035503  0.13510848 0.6887574  1.         0.30769231
 0.2816568  0.45463511 0.67751479 0.87100592 1.         0.17514793
 0.68284024 0.87100592 0.5739645  0.5408284  0.84497041 0.22248521
 0.38816568 0.44970414 0.81065089 0.36449704 0.10177515 0.75029586
 0.58461538 0.83550296 0.2816568  0.41183432 0.7642998  0.42485207
 0.56923077 0.17751479 0.16469428 0.72544379 0.13964497 0.44733728
 0.59053254 0.81065089 0.82248521 0.8816568 ]",<lifelike.Rulestring.Rulestring object at 0x7f5b323333d0>
16,1234,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f7e20>
17,135690,30,2500,0.9428007889546351,<lifelike.Rulestring.Rulestring object at 0x7f5b32375400>
18,3086,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fab20>
19,26720,3,340,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239d610>
20,32992,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322faeb0>
21,18460,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32419040>
22,16388,3,340,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c250>
23,82451,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32419d90>
24,2598,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239adc0>
25,8625,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323e5520>
26,2062,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233cf40>
27,64,1,180,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323df6a0>
28,17124,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233a310>
29,22945,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323fd130>
30,55555,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323bbcd0>
31,51266,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233a520>
32,84705,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239a880>
33,17696,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324c5490>
34,36934,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb580>
35,53965,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fa160>
36,149608,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b3244cc40>
37,148352,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32316e20>
38,183816,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32422430>
39,77200,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b3233ec10>
40,128466,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323e5730>
41,80103,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bdc70>
42,137177,30,2500,0.9398422090729783,<lifelike.Rulestring.Rulestring object at 0x7f5b32411cd0>
43,96344,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3241bcd0>
44,13189,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b323c3ee0>
45,208450,30,2500,0.9477317554240631,<lifelike.Rulestring.Rulestring object at 0x7f5b323d0460>
46,72404,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3241bd30>
47,158825,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32444cd0>
48,33866,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3237b4c0>
49,105626,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3243e130>
50,243002,30,2500,0.9563609467455622,<lifelike.Rulestring.Rulestring object at 0x7f5b323e5580>
51,97862,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233c190>
52,66949,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32383250>
53,43107,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bd250>
54,219783,30,2500,0.9577345731191885,<lifelike.Rulestring.Rulestring object at 0x7f5b32425e20>
55,207806,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32425910>
56,103355,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32425280>
57,182063,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32403bb0>
58,64755,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239de80>
59,261633,30,2500,0.9577345731191885,<lifelike.Rulestring.Rulestring object at 0x7f5b3233b670>
60,251260,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b32425d60>
61,64955,30,2500,0.9923922231614539,<lifelike.Rulestring.Rulestring object at 0x7f5b324c5ee0>
62,173557,30,2500,0.9492814877430262,<lifelike.Rulestring.Rulestring object at 0x7f5b324038b0>
63,138367,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32403b80>
64,113935,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323baa60>
65,231228,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e4bb0>
66,153575,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e53a0>
67,196094,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e6250>
68,237460,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e0040>
69,175055,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323a5cd0>
70,29033,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b322fd940>
71,143871,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c2370>
72,48830,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3233ee20>
73,38653,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fdee0>
74,51987,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32444250>
75,131029,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b323c60a0>
76,235511,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c6e80>
77,188399,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb6a0>
78,261618,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb550>
79,122845,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b324c5cd0>
80,208379,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e5970>
81,238591,30,2500,0.9467455621301775,<lifelike.Rulestring.Rulestring object at 0x7f5b324c5850>
82,196574,30,2500,0.9443786982248521,<lifelike.Rulestring.Rulestring object at 0x7f5b323a5b80>
83,257534,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b32344640>
84,245759,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b32447430>
85,261847,30,2500,0.9577345731191885,<lifelike.Rulestring.Rulestring object at 0x7f5b322e9490>
86,245759,30,2500,0.9562130177514793,<lifelike.Rulestring.Rulestring object at 0x7f5b323a5310>
87,262015,0,100,"[0.05522682 0.10650888 0.50177515 0.64615385 0.6852071  0.32781065
 0.83431953 0.43786982 0.92998028 0.30177515 0.87100592 0.09112426
 0.96804734 0.96804734 0.53491124 0.52189349 0.51952663 0.68284024
 0.03195266 0.60710059 0.44852071 0.75621302 0.50532544 0.93254438
 0.26725838 0.02662722 0.14201183 0.35502959 0.7112426  0.27416174
 0.6        0.79783037 0.36923077 0.86390533 0.74792899 0.95739645
 0.2852071  0.35207101 0.22840237 0.83076923 0.79053254 0.03195266
 0.88757396 0.11715976 0.58224852 0.81656805 0.10295858 0.88639053
 0.03195266 0.36449704 0.53254438 0.03195266 0.37159763 0.08757396
 0.89822485 0.56686391 0.12544379 0.14674556 0.26508876 0.96804734
 0.13372781 0.75384615 0.85798817 0.68402367 0.80591716 0.42800789
 1.         0.86153846 0.16449704 0.50059172 0.76449704 0.10295858
 0.86390533 0.36489152 0.44852071 0.42130178 0.95621302 0.41183432
 0.56213018 0.67573964 0.07573964 0.12426036 0.63313609 0.75739645
 0.2556213  0.7408284  0.08402367 0.97337278 0.89349112 0.18816568
 0.2816568  0.76449704 0.88639053 0.63905325 0.76686391 0.95621302
 0.60118343 0.42485207 0.27218935 0.17159763]",<lifelike.Rulestring.Rulestring object at 0x7f5b32344520>
88,261887,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323df790>
89,262140,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e60d0>
90,249343,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323e6880>
91,131071,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32306f70>
92,241655,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c6520>
93,229375,0,100,"[0.18579882 0.56094675 0.61183432 0.05443787 0.75641026 0.38362919
 0.17514793 0.37159763 0.49585799 0.34319527 0.23431953 0.85325444
 0.18224852 0.18343195 0.79171598 0.13964497 0.7704142  0.81420118
 0.53017751 0.8852071  0.10295858 0.89585799 0.39408284 0.63786982
 0.86272189 0.56094675 0.31242604 0.5147929  0.6035503  0.66863905
 0.39289941 0.71005917 0.89585799 0.89585799 0.67100592 0.89585799
 0.47810651 0.2591716  0.72189349 0.33017751 0.67692308 0.48402367
 0.38579882 1.         0.64378698 0.15739645 0.64142012 0.22840237
 0.89585799 0.59053254 0.81893491 0.38343195 0.43431953 0.28047337
 0.26272189 0.78934911 0.82721893 0.6852071  0.19289941 0.16962525
 0.89585799 0.72426036 0.40828402 0.64615385 0.24852071 0.30414201
 0.7443787  0.32544379 0.2790927  0.10414201 0.81065089 0.34674556
 0.83629191 0.56686391 0.76213018 0.39289941 0.48284024 0.58224852
 0.20512821 0.10414201 0.23668639 0.84142012 0.23550296 0.14497041
 0.51597633 0.7495069  0.17278107 0.5729783  0.57988166 0.71005917
 0.26863905 0.37514793 0.56568047 0.65680473 0.65325444 0.89585799
 0.64023669 0.49211045 0.20591716 0.1183432 ]",<lifelike.Rulestring.Rulestring object at 0x7f5b32445610>
94,258043,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b324252b0>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323dff40>
96,228315,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b323c67f0>
97,196347,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b32306250>
98,262143,0,100,"[0.15976331 0.09230769 0.0852071  0.19408284 0.         0.5147929
 0.81065089 0.20473373 0.09368836 0.85680473 0.38343195 0.3408284
 0.24615385 0.26508876 0.48047337 0.67455621 0.34911243 0.8530572
 0.15029586 0.81065089 0.71499014 0.         0.32544379 0.2591716
 0.87100592 0.6035503  0.         0.13727811 0.89467456 1.
 0.93136095 0.7704142  0.56804734 1.         0.38224852 0.70177515
 0.91321499 0.68284024 0.15502959 0.5443787  0.32938856 0.03195266
 0.09467456 0.85207101 0.54240631 0.74319527 0.48402367 0.87455621
 0.48027613 0.80946746 0.21597633 0.49585799 0.32781065 0.15384615
 0.95384615 0.         0.92544379 0.88402367 0.23668639 1.
 0.6816568  0.36923077 0.88757396 0.10769231 0.89585799 0.12662722
 0.45207101 0.85207101 0.41183432 0.59881657 0.62366864 0.5183432
 0.71715976 0.90769231 0.92800789 0.54142012 0.0852071  1.
 0.7704142  0.44260355 0.80473373 0.0295858  0.24733728 0.39171598
 0.29112426 0.61775148 0.6        0.10769231 0.07455621 0.3704142
 0.50650888 0.38698225 0.38224852 0.47692308 0.86390533 0.09585799
 0.25680473 0.73491124 0.60828402 0.43668639]",<lifelike.Rulestring.Rulestring object at 0x7f5b323ba5b0>
99,262127,30,2500,0.9418145956607495,<lifelike.Rulestring.Rulestring object at 0x7f5b324252e0>
