"262139","8580","196607","161599","4168","255483","137201","16392","261119","68866","126830","176443","248606","153833","226668","18","92160","251903","228601","262103","1090","262143","513","261117","0","258047","0","262143","182905","2","0","127782","66120","31735","30648","110603","16896","32","253687","262135","131071","229375","245627","260091","262143","34816","243898","188769","126703","258031","240639","17699","200704","196543","257791","216321","208213","0","36992","221151","8567","229898","114687","16","258047","245727","28282","192963","0","0","243551","169140","261063","130943","42742","69952","262111","72209","237500","64886","89781","260859","146892","26382","262143","262143","98370","133156","36","262142","0","40297","1842","229375","229311","106238","76558","114623","262143","90469"
"300","300","300","300","300","300","300","13","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","300","1","300","1","300","300","7","0","300","300","300","300","15","13","7","300","300","300","300","300","300","300","5","300","300","300","300","300","300","300","300","300","300","300","300","8","300","300","300","300","2","300","300","300","300","300","300","300","300","300","300","6","300","300","300","300","300","300","300","300","300","300","300","300","300","5","300","19","300","300","300","300","300","300","300","300","300"
"2410","2410","2410","2410","2410","2410","2410","114","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","18","2410","18","2410","2410","66","10","2410","2410","2410","2410","130","114","66","2410","2410","2410","2410","2410","2410","2410","50","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","74","2410","2410","2410","2410","26","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","58","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","2410","50","2410","162","2410","2410","2410","2410","2410","2410","2410","2410","2410"
