"65536","0","0","0","16","34824","4096","2144","4128","8707","1616","388","144640","64","8482","4","1234","135690","3086","26720","32992","18460","16388","82451","2598","8625","2062","64","17124","22945","55555","51266","84705","17696","36934","53965","149608","148352","183816","77200","128466","80103","137177","96344","13189","208450","72404","158825","33866","105626","243002","97862","66949","43107","219783","207806","103355","182063","64755","261633","251260","64955","173557","138367","113935","231228","153575","196094","237460","175055","29033","143871","48830","38653","51987","131029","235511","188399","261618","122845","208379","238591","196574","257534","245759","261847","245759","262015","261887","262140","249343","131071","241655","229375","258043","130815","228315","196347","262143","262127"
"0","0","0","0","1","3","1","4","3","30","5","30","30","0","30","30","6","30","3","6","30","5","3","30","30","30","30","0","4","30","30","30","30","30","5","30","30","30","30","30","30","30","30","4","30","30","30","30","6","30","30","7","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","0","30","30","30","30","0","30","30","30","30","30","30","0","0"
"100","100","100","100","180","340","180","420","340","2500","500","2500","2500","100","2500","2500","580","2500","340","580","2500","500","340","2500","2500","2500","2500","100","420","2500","2500","2500","2500","2500","500","2500","2500","2500","2500","2500","2500","2500","2500","420","2500","2500","2500","2500","580","2500","2500","660","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","2500","100","2500","2500","2500","2500","100","2500","2500","2500","2500","2500","2500","100","100"
