,rstring,convtime,visited,bestfit,bestrule
56,103355,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323f88b0>
57,182063,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324192e0>
58,64755,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32419df0>
59,261633,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b322fad30>
60,251260,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322f7bb0>
61,64955,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323bad90>
62,173557,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322d3e80>
63,138367,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323ba2e0>
64,113935,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3231f1c0>
65,231228,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32319e80>
66,153575,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fa30>
67,196094,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3235c220>
68,237460,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32419a90>
69,175055,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323b9d30>
70,29033,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322f7370>
71,143871,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323bbf40>
72,48830,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32419130>
73,38653,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fa550>
74,51987,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322d4040>
75,131029,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3235c2b0>
76,235511,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322fa820>
77,188399,30,2500,0.9467455621301775,<lifelike.Rulestring.Rulestring object at 0x7f5b322e89a0>
78,261618,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7910>
79,122845,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322fa5b0>
80,208379,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322f7a90>
81,238591,30,2500,0.9538461538461538,<lifelike.Rulestring.Rulestring object at 0x7f5b322e57c0>
82,196574,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323bbc40>
83,257534,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3239e6a0>
84,245759,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323d1e50>
85,261847,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ebe0>
86,245759,30,2500,0.9680473372781065,<lifelike.Rulestring.Rulestring object at 0x7f5b322dc550>
87,262015,30,2500,0.9680473372781065,<lifelike.Rulestring.Rulestring object at 0x7f5b323b6d90>
88,261887,0,100,"[0.46982249 0.77159763 0.72899408 0.37869822 0.98934911 0.64260355
 0.38106509 0.5964497  0.11360947 0.01065089 0.55739645 0.24142012
 0.66745562 0.88757396 0.28402367 0.40946746 0.92662722 0.28284024
 1.         0.54319527 0.48402367 0.24852071 0.89704142 0.21065089
 0.27810651 0.59171598 0.20710059 0.08639053 0.9183432  0.73727811
 0.         0.01065089 0.1443787  0.75147929 0.20710059 0.47455621
 0.98934911 0.52426036 0.24615385 0.83313609 0.28402367 0.
 0.06627219 0.48639053 0.94674556 0.49349112 0.53964497 0.19881657
 0.75857988 0.41893491 0.36449704 0.09585799 0.90769231 0.54911243
 0.04615385 0.05207101 0.44733728 0.01065089 0.0816568  0.54319527
 0.4556213  0.15029586 0.31005917 0.5443787  0.63431953 0.77159763
 0.60591716 0.43550296 0.40118343 0.76331361 0.38343195 0.37633136
 0.25798817 0.35266272 0.46627219 0.26035503 0.61893491 0.26153846
 0.06627219 0.54201183 0.64142012 0.69349112 0.52662722 0.20828402
 0.37869822 0.98934911 0.87692308 0.98934911 0.90059172 0.57633136
 0.65798817 0.07455621 0.58343195 0.5112426  0.06982249 0.01065089
 0.7739645  0.56568047 0.88284024 0.30059172]",<lifelike.Rulestring.Rulestring object at 0x7f5b322f3a00>
89,262140,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322dce80>
90,249343,30,2500,0.936094674556213,<lifelike.Rulestring.Rulestring object at 0x7f5b32399430>
91,131071,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3239eeb0>
92,241655,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324bc7f0>
93,229375,0,100,"[0.89585799 0.33609467 0.15857988 0.76449704 0.17869822 0.10414201
 0.64142012 0.84378698 0.89585799 0.59763314 0.76568047 0.23313609
 0.24733728 0.86390533 0.20710059 0.10414201 0.6852071  0.16686391
 0.89585799 0.27692308 0.87573964 0.7147929  0.29467456 0.37278107
 0.65443787 0.70769231 0.31597633 0.55739645 0.56094675 0.78343195
 0.68639053 0.42721893 0.77988166 0.17869822 0.38461538 0.1147929
 0.40118343 0.5183432  0.17988166 0.35384615 0.40828402 0.8035503
 0.72307692 0.77278107 0.27573964 0.69704142 0.21065089 0.15621302
 0.46982249 0.44260355 0.61538462 0.42840237 0.18461538 0.26508876
 0.52426036 1.         0.8035503  0.75502959 0.37988166 0.89585799
 0.15621302 0.62721893 0.68757396 0.12071006 0.16804734 0.18934911
 0.40946746 0.62011834 0.16331361 0.84260355 0.24497041 0.10414201
 0.8852071  0.39289941 0.27337278 0.77514793 0.0852071  0.10414201
 0.76213018 0.6295858  0.73017751 0.32307692 0.1147929  0.03076923
 0.61893491 0.40236686 0.78106509 0.8852071  0.67573964 0.76923077
 0.61893491 0.5704142  0.78934911 0.60118343 1.         0.65207101
 0.47455621 0.10414201 0.78224852 0.3739645 ]",<lifelike.Rulestring.Rulestring object at 0x7f5b323aba60>
94,258043,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323ab8e0>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fd60>
96,228315,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322fa130>
97,196347,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323ba430>
98,262143,0,100,"[0.69940828 1.         0.20710059 0.20236686 0.69822485 0.67337278
 0.33254438 0.         0.62011834 0.76213018 0.06863905 0.11597633
 0.35384615 1.         0.5964497  0.4        0.7739645  0.81538462
 0.         0.61656805 0.20473373 0.51715976 0.85207101 0.19289941
 0.0556213  0.81301775 0.20236686 0.35266272 0.83668639 0.86627219
 0.26982249 0.6295858  0.3964497  0.1704142  0.73372781 0.92307692
 0.06627219 0.5443787  0.         0.22840237 0.28402367 0.06863905
 0.50414201 0.61183432 0.75857988 0.72071006 0.28757396 0.64852071
 1.         0.86035503 0.84970414 0.5443787  0.83668639 0.
 1.         0.0887574  0.44497041 0.23786982 0.41538462 0.53017751
 0.43313609 0.01065089 1.         0.24142012 0.40710059 0.58934911
 0.87573964 0.73017751 0.37988166 0.         0.37159763 0.32426036
 0.7964497  0.66982249 0.37988166 0.34792899 0.94792899 1.
 0.1408284  0.92899408 0.55384615 0.67928994 0.24615385 0.53372781
 0.94792899 0.75147929 1.         0.66745562 0.81893491 0.26390533
 0.7112426  0.49230769 0.72544379 0.22248521 0.43905325 0.76331361
 0.83905325 0.49467456 0.         0.31952663]",<lifelike.Rulestring.Rulestring object at 0x7f5b32445790>
99,262127,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3239e520>
