,rstring,convtime,visited,bestfit,bestrule
10,1616,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32336580>
11,388,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324bcf10>
12,144640,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32319af0>
13,64,1,180,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239eee0>
14,8482,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323ba3a0>
15,4,2,260,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3d33b1f0>
16,1234,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322d34f0>
17,135690,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323ba8b0>
18,3086,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fe550>
19,26720,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323b93a0>
20,32992,3,340,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322f71f0>
21,18460,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3235c880>
22,16388,2,260,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324357c0>
23,82451,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32335040>
24,2598,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239c070>
25,8625,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324bc3a0>
26,2062,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323baee0>
27,64,0,100,"[0.1739645  0.96686391 0.85207101 0.03313609 0.03313609 0.59171598
 0.73846154 0.33727811 0.20473373 0.89822485 0.28402367 0.38224852
 0.27455621 0.09112426 0.23905325 0.96923077 0.61656805 0.96686391
 0.13727811 0.57159763 0.38579882 0.03313609 0.03313609 0.75857988
 0.89585799 0.7183432  0.96686391 0.31242604 0.66153846 0.83550296
 0.42366864 0.03313609 0.75502959 0.53491124 0.75857988 0.61893491
 0.22248521 0.29822485 0.06508876 0.26627219 0.54674556 0.2591716
 0.86508876 1.         0.03313609 0.60118343 0.83431953 0.74792899
 0.37278107 0.5739645  0.13491124 0.89822485 0.63431953 0.41538462
 0.13491124 0.12426036 0.19526627 0.15857988 0.77751479 0.98934911
 0.75739645 0.36923077 0.62485207 0.89230769 0.11360947 0.86035503
 0.20946746 0.17278107 0.86390533 0.26272189 0.25207101 0.69585799
 0.3739645  0.3112426  0.56094675 0.96686391 0.03313609 0.75029586
 0.03313609 0.47692308 0.32426036 0.96686391 0.66627219 0.25207101
 0.7704142  0.21301775 0.64733728 0.10177515 0.7739645  0.9112426
 0.96449704 0.15739645 0.42840237 0.89704142 0.35384615 0.96686391
 0.74911243 0.24615385 0.52189349 0.33846154]",<lifelike.Rulestring.Rulestring object at 0x7f5b3239c7c0>
28,17124,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32319a90>
29,22945,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7130>
30,55555,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322f7250>
31,51266,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f8e20>
32,84705,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3238d880>
33,17696,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323d6430>
34,36934,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322d47c0>
35,53965,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b280>
36,149608,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323efe50>
37,148352,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3239e970>
38,183816,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b32391340>
39,77200,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b32391700>
40,128466,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7c40>
41,80103,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ed90>
42,137177,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324bfd90>
43,96344,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32335d30>
44,13189,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323f85e0>
45,208450,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323f88b0>
46,72404,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bf0d0>
47,158825,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b3239c4c0>
48,33866,4,420,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7be0>
49,105626,10,900,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3238d760>
50,243002,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324b1400>
51,97862,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bf490>
52,66949,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323d6220>
53,43107,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bd070>
54,219783,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323359a0>
55,207806,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32335400>
56,103355,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324350a0>
57,182063,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324b1df0>
58,64755,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323ba340>
59,261633,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7850>
60,251260,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3235cf40>
61,64955,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b323f80a0>
62,173557,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32335550>
63,138367,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b323191c0>
64,113935,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322d6af0>
65,231228,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323358b0>
66,153575,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323d6910>
67,196094,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324bf5e0>
68,237460,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b32319550>
69,175055,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3236ec70>
70,29033,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322d3dc0>
71,143871,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7970>
72,48830,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7df0>
73,38653,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32319dc0>
74,51987,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b322d43d0>
75,131029,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3239cdc0>
76,235511,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b8e0>
77,188399,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7160>
78,261618,30,2500,0.9431952662721893,<lifelike.Rulestring.Rulestring object at 0x7f5b323ea700>
79,122845,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b2b0>
80,208379,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b322d6a30>
81,238591,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323d6820>
82,196574,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323b9340>
83,257534,30,2500,0.9337278106508876,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb9a0>
84,245759,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324bf370>
85,261847,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b9d0>
86,245759,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b324bff70>
87,262015,30,2500,0.9680473372781065,<lifelike.Rulestring.Rulestring object at 0x7f5b32324310>
88,261887,0,100,"[0.78224852 0.23195266 0.3964497  0.4260355  0.45325444 0.82840237
 0.79171598 0.55621302 0.52781065 0.96923077 0.37278107 0.65207101
 0.04615385 0.98934911 0.88639053 0.57633136 0.06272189 0.80828402
 0.04378698 0.0852071  0.22130178 0.46508876 0.60591716 0.81656805
 0.01065089 0.0852071  0.69585799 0.35029586 0.29704142 0.38106509
 0.38461538 0.76804734 0.52189349 0.68284024 0.61065089 0.32426036
 0.88047337 0.84970414 0.94556213 0.74201183 0.46390533 0.43313609
 0.72307692 0.85443787 0.04378698 0.29112426 0.51952663 0.53846154
 0.19526627 0.37278107 0.28757396 0.62130178 0.14911243 0.4591716
 0.63668639 0.04260355 0.95739645 0.38224852 0.71360947 0.47928994
 0.71715976 0.72781065 0.01065089 0.33964497 0.19526627 0.33964497
 0.98934911 0.11005917 0.73372781 0.89704142 0.2852071  0.63431953
 0.01065089 0.39763314 0.95621302 0.27455621 0.89704142 0.79053254
 0.0816568  0.64378698 0.21893491 0.01065089 0.63195266 0.37514793
 0.98934911 0.8556213  0.45680473 1.         0.5112426  0.64497041
 0.01065089 0.46863905 0.0852071  0.98934911 0.21656805 0.0852071
 0.60710059 0.07218935 0.60828402 0.7112426 ]",<lifelike.Rulestring.Rulestring object at 0x7f5b322992e0>
89,262140,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3235c1c0>
90,249343,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b3d0>
91,131071,30,2500,0.9893491124260355,<lifelike.Rulestring.Rulestring object at 0x7f5b324bfb80>
92,241655,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323b90d0>
93,229375,0,100,"[0.26863905 0.7739645  0.53609467 0.66390533 0.18343195 0.24023669
 0.49112426 0.84378698 0.38343195 0.40946746 0.89585799 0.0852071
 0.37751479 0.35739645 0.57633136 0.35029586 0.43550296 0.56568047
 0.53017751 0.28639053 0.65325444 0.36568047 0.1147929  0.23313609
 0.66863905 0.12426036 0.81538462 0.79171598 0.72307692 0.89585799
 0.56686391 0.26982249 0.87455621 0.29230769 0.60710059 0.76686391
 0.10414201 0.78224852 0.69585799 0.9147929  0.17278107 0.47337278
 0.6295858  0.60828402 0.10414201 0.78579882 0.10414201 0.2556213
 0.10414201 1.         0.94556213 0.24497041 0.36568047 0.53846154
 0.53372781 0.28639053 0.89585799 0.29467456 0.79408284 0.89585799
 0.89585799 0.21893491 0.3704142  0.6        0.71360947 0.15976331
 0.82721893 0.49704142 0.44497041 0.89585799 0.53017751 0.44023669
 0.75621302 0.6852071  0.82721893 0.2260355  0.10414201 0.13609467
 0.89585799 0.61420118 0.75976331 0.5964497  0.44378698 0.7408284
 0.8852071  0.75739645 0.18934911 0.89585799 0.81420118 0.64260355
 0.8295858  0.17278107 0.54911243 0.8260355  0.63668639 0.69585799
 0.83313609 0.22248521 0.0852071  0.30769231]",<lifelike.Rulestring.Rulestring object at 0x7f5b3240f8e0>
94,258043,0,100,"[0.36804734 0.77869822 0.67100592 0.60118343 0.53727811 0.77751479
 0.6035503  0.32071006 0.8591716  0.58106509 0.61301775 0.1408284
 0.35857988 0.82721893 0.33136095 0.32662722 0.1964497  0.3443787
 0.29585799 0.57514793 0.66627219 1.         0.21893491 0.69704142
 0.8591716  0.8591716  0.35266272 0.28639053 0.52071006 0.8591716
 0.8591716  0.1408284  0.42248521 0.76686391 0.8591716  0.44852071
 0.64615385 0.70769231 0.32899408 0.43313609 0.43431953 0.73964497
 0.27928994 0.63786982 0.36449704 0.52071006 0.37751479 0.1408284
 0.57751479 0.28639053 0.40828402 0.1408284  0.82366864 0.7964497
 0.24497041 0.8591716  0.57633136 0.22366864 0.25207101 0.39526627
 0.38461538 0.88284024 0.60118343 0.50059172 0.81183432 0.1408284
 0.8591716  0.55266272 0.1408284  0.35266272 0.36449704 0.38461538
 0.77988166 0.36568047 0.1408284  0.73609467 0.56213018 0.70414201
 0.7443787  0.25798817 0.46035503 0.95384615 0.29230769 0.43431953
 0.26508876 0.7443787  0.8591716  0.57869822 0.76449704 0.5183432
 0.9443787  0.26153846 0.26863905 0.9147929  0.64378698 0.24733728
 0.72544379 0.4887574  0.38934911 0.61893491]",<lifelike.Rulestring.Rulestring object at 0x7f5b324bf4c0>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322fefa0>
96,228315,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b323bac10>
97,196347,30,2500,0.9408284023668639,<lifelike.Rulestring.Rulestring object at 0x7f5b324bc7c0>
98,262143,0,100,"[0.27455621 0.90769231 0.84733728 0.41538462 0.21183432 0.31242604
 0.40473373 0.46863905 0.0816568  0.39408284 0.15857988 0.15739645
 0.17988166 0.84733728 0.68284024 0.69467456 0.49349112 0.23076923
 0.         0.09230769 0.61775148 0.87218935 0.64378698 0.86035503
 0.61538462 0.9183432  0.89230769 0.         0.25207101 0.
 0.84970414 0.61893491 0.85325444 0.36449704 0.93254438 0.12781065
 0.49230769 0.5739645  0.42011834 0.14792899 0.         0.26035503
 1.         0.32307692 0.34556213 0.44970414 0.33491124 0.61775148
 0.32307692 0.61538462 0.         1.         1.         0.9408284
 0.80828402 0.68757396 0.3964497  0.73609467 0.03076923 0.0816568
 0.90887574 0.16804734 0.64615385 0.67573964 0.14556213 0.98934911
 0.52899408 0.69585799 0.62485207 0.53846154 0.17988166 0.95621302
 0.28994083 0.59881657 0.20591716 0.79053254 0.69467456 0.09467456
 0.16686391 0.43786982 0.37751479 0.4852071  0.50059172 0.78106509
 0.17278107 0.9147929  0.33964497 0.80591716 1.         0.78106509
 0.54201183 0.7408284  0.70414201 0.19053254 0.32781065 0.23905325
 0.07100592 0.61893491 0.92071006 0.89467456]",<lifelike.Rulestring.Rulestring object at 0x7f5b323e5a60>
99,262127,30,2500,0.9301775147928995,<lifelike.Rulestring.Rulestring object at 0x7f5b3239e400>
