"512","195194","253950","16384","209","22259","12783","157564","34506","240570","2","245243","37968","34816","48627","228795","262143","262143","28458","261951","30992","1058","102308","512","62973","8768","131200","69632","64575","224925","65536","130487","40","2710","261631","262059","229367","36635","0","107059","99657","90243","40818","107004","254178","21145","131072","128","261575","70144","2048","98614","0","141563","8256","2","4","84841","12417","261631","131836","0","260863","110624","262143","251499","19339","257791","81627","65","163920","122845","97285","262143","191995","0","12324","0","137888","253947","257533","32904","243571","1","131071","255231","197183","17048","151552","229279","24576","32849","18102","29327","135168","214957","250572","0","258047","195502"
"2","30","30","1","30","30","30","30","7","30","2","30","30","2","30","30","0","0","30","30","30","30","30","1","30","30","30","3","30","30","1","30","30","30","30","30","30","30","0","30","30","30","30","30","30","8","0","1","30","4","1","30","0","30","1","30","1","30","30","30","30","0","30","30","0","30","30","0","30","2","30","30","30","0","30","0","30","0","30","30","30","3","30","2","0","30","30","30","30","30","3","30","7","30","30","30","30","0","30","30"
"260","2500","2500","180","2500","2500","2500","2500","660","2500","260","2500","2500","260","2500","2500","100","100","2500","2500","2500","2500","2500","180","2500","2500","2500","340","2500","2500","180","2500","2500","2500","2500","2500","2500","2500","100","2500","2500","2500","2500","2500","2500","740","100","180","2500","420","180","2500","100","2500","180","2500","180","2500","2500","2500","2500","100","2500","2500","100","2500","2500","100","2500","260","2500","2500","2500","100","2500","100","2500","100","2500","2500","2500","340","2500","260","100","2500","2500","2500","2500","2500","340","2500","660","2500","2500","2500","2500","100","2500","2500"
