,fitness,num_inds
0,0.8884329461791771,6
1,0.9219543221093982,3
2,0.9545561228697406,2
3,0.9563965061538247,3
4,0.9611787549307259,3
5,0.9662682484772246,2
6,0.9746870165100915,4
7,0.9953489141949152,3
8,1.0,1
9,1.0,1
10,1.0,1
