,fitness,num_inds
0,0.7654107661803399,4
1,0.8433644386574074,4
2,0.9054780404328744,4
3,0.9139336221684855,4
4,0.9390003095862471,4
5,0.9635316521963091,3
6,0.9743882216416396,3
7,0.9937514400511174,2
8,1.0,1
9,1.0,1
10,1.0,1
