,epoch,vals
0,0,197632
1,0,212634
2,0,179916
3,0,1426
4,1,132128
5,1,147098
6,1,197632
7,1,164864
8,2,132096
9,2,147096
10,2,147088
11,2,132128
12,3,132112
13,3,132112
14,3,132096
15,3,132096
16,4,132104
17,4,132112
18,4,132112
19,4,132112
20,5,140296
21,5,132104
22,5,131088
23,5,132112
24,6,140296
25,6,140296
26,6,131080
27,6,132104
28,7,139272
29,7,139784
30,7,140296
31,7,140296
32,8,139272
33,8,139272
34,8,139272
35,8,139272
36,9,139288
37,9,139272
38,9,139272
39,9,139272
40,10,139288
41,10,139288
42,10,139288
43,10,139288
44,11,139288
45,11,139288
46,11,139288
47,11,139288
48,12,139288
49,12,139288
50,12,139288
51,12,139288
52,13,139288
53,13,139288
54,13,139288
55,13,139288
56,14,139288
57,14,139288
58,14,139288
59,14,139288
60,15,139288
61,15,139288
62,15,139288
63,15,139288
64,16,139288
65,16,139288
66,16,139288
67,16,139288
68,17,139288
69,17,139288
70,17,139288
71,17,139288
72,18,139288
73,18,139288
74,18,139288
75,18,139288
76,19,139288
77,19,139288
78,19,139288
79,19,139288
80,20,139288
81,20,139288
82,20,139288
83,20,139288
84,21,139288
85,21,139288
86,21,139288
87,21,139288
88,22,139288
89,22,139288
90,22,139288
91,22,139288
92,23,139288
93,23,139288
94,23,139288
95,23,139288
96,24,139288
97,24,139288
98,24,139288
99,24,139288
100,25,139288
101,25,139288
102,25,139288
103,25,139288
104,26,139288
105,26,139288
106,26,139288
107,26,139288
108,27,139288
109,27,139288
110,27,139288
111,27,139288
112,28,139288
113,28,139288
114,28,139288
115,28,139288
116,29,139288
117,29,139288
118,29,139288
119,29,139288
120,30,139288
121,30,139288
122,30,139288
123,30,139288
