,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,0.8535353535353536,0.8686868686868687,0.8383838383838385,0.8282828282828283,0.8787878787878789,0.7575757575757577,0.787878787878788,0.8080808080808082,0.9696969696969697,0.9494949494949496,0.7575757575757576,0.0,0.696969696969697,0.5757575757575758,0.8333333333333335,0.686868686868687,0.7575757575757576,0.7676767676767677,0.6565656565656566,0.787878787878788,0.0,0.6464646464646465,0.7222222222222223,0.0,0.7323232323232324,0.7828282828282829,0.0,0.0,0.5555555555555556,0.7474747474747475
1,0.595959595959596,0.5404040404040404,0.9444444444444445,0.0,0.6818181818181819,0.8080808080808082,0.7020202020202021,0.9292929292929294,0.7676767676767677,0.601010101010101,0.787878787878788,0.8636363636363636,0.595959595959596,0.8434343434343434,0.7575757575757576,0.6767676767676769,0.9545454545454546,0.6161616161616162,0.5,0.7272727272727273,0.6666666666666667,0.5,0.5505050505050506,0.6161616161616162,0.0,0.0,0.0,0.0,0.5303030303030304,0.5303030303030304,0.9090909090909092
2,0.8484848484848486,0.9343434343434345,0.8434343434343435,0.7828282828282829,0.5050505050505051,0.9343434343434345,0.8787878787878789,0.6868686868686869,0.0,0.6414141414141414,0.0,0.0,0.6313131313131314,0.8484848484848485,0.797979797979798,0.0,0.6919191919191919,0.8030303030303032,0.7171717171717172,0.6111111111111112,0.9494949494949496,0.43434343434343436,0.898989898989899,0.792929292929293,0.595959595959596,0.8484848484848485,0.893939393939394,0.5808080808080809,0.8686868686868687,0.6060606060606062,0.5808080808080809
3,0.0,0.0,0.7676767676767677,0.0,0.8484848484848486,0.792929292929293,0.9646464646464648,0.0,0.7121212121212122,0.7272727272727273,0.5808080808080809,0.686868686868687,0.601010101010101,0.787878787878788,0.7222222222222223,0.0,0.6060606060606062,0.7070707070707072,0.0,0.6060606060606062,0.6414141414141414,0.40909090909090917,0.5707070707070707,0.7070707070707072,0.5202020202020202,0.7121212121212122,0.601010101010101,0.6868686868686869,0.4747474747474748,0.7373737373737375,0.8232323232323233
4,0.0,0.8383838383838385,0.7424242424242424,0.9646464646464648,0.8333333333333335,0.9595959595959597,0.0,0.0,0.8585858585858587,0.8030303030303031,0.0,0.8333333333333334,0.0,0.5101010101010102,0.7272727272727273,0.7474747474747475,0.7727272727272728,0.4090909090909091,0.6717171717171718,0.7070707070707072,0.7121212121212122,0.7121212121212122,0.787878787878788,0.6161616161616162,0.9494949494949496,0.5656565656565657,0.797979797979798,0.6161616161616161,0.0,0.595959595959596,0.5404040404040404
5,0.0,0.8080808080808082,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.7070707070707072,0.8383838383838385,0.0,0.7626262626262628,0.0,0.7676767676767677,0.0,0.0,0.7777777777777779,0.9696969696969697,0.7323232323232324,0.7020202020202021,0.0,0.6616161616161618,0.0,0.8030303030303031,0.42424242424242425,0.696969696969697,0.601010101010101,0.7626262626262627,0.6666666666666667,0.5,0.7121212121212122
6,0.0,0.0,0.9393939393939394,0.7727272727272728,0.9494949494949496,0.6666666666666667,0.8030303030303031,0.8484848484848486,0.6262626262626263,0.8282828282828284,0.0,0.0,0.797979797979798,0.691919191919192,0.9343434343434345,0.46464646464646464,0.0,0.8181818181818183,0.7424242424242424,0.6212121212121213,0.6262626262626263,0.4747474747474748,0.7525252525252526,0.5505050505050505,0.6060606060606062,0.9292929292929293,0.7676767676767677,0.8232323232323233,0.38888888888888895,0.5303030303030304,0.0
7,0.8585858585858587,0.8636363636363638,0.8434343434343435,0.797979797979798,0.8989898989898991,0.8838383838383839,0.5656565656565657,0.7373737373737375,0.7676767676767677,0.7474747474747475,0.7474747474747476,0.8737373737373738,0.7323232323232324,0.0,0.9545454545454546,0.686868686868687,0.0,0.0,0.0,0.7121212121212122,0.7424242424242424,0.6414141414141414,0.7828282828282829,0.0,0.0,0.0,0.5707070707070707,0.6666666666666667,0.5454545454545455,0.6262626262626263,0.6919191919191919
8,0.0,0.888888888888889,0.0,0.0,0.6666666666666667,0.0,0.0,0.696969696969697,0.6212121212121213,0.5555555555555556,0.9191919191919193,0.5252525252525253,0.0,0.7525252525252526,0.7070707070707072,0.0,0.7121212121212122,0.7474747474747476,0.6313131313131314,0.8888888888888888,0.48484848484848486,0.5808080808080809,0.6363636363636365,0.9191919191919192,0.6414141414141414,0.7575757575757577,0.7070707070707072,0.6515151515151516,0.8181818181818182,0.6060606060606061,0.8383838383838385
9,0.0,0.0,0.0,0.7222222222222223,0.8787878787878789,0.8383838383838385,0.9090909090909092,0.8737373737373737,0.8383838383838385,0.0,0.7777777777777778,0.9242424242424243,0.8838383838383839,0.5404040404040404,0.6767676767676768,0.4494949494949495,0.7070707070707072,0.0,0.7020202020202021,0.8131313131313131,0.7373737373737375,0.898989898989899,0.7474747474747476,0.9494949494949496,0.7575757575757576,0.5303030303030303,0.4444444444444445,0.0,0.0,0.3888888888888889,0.6161616161616161
